Region,SizeRank,RegionName,State,County,City,ZMediumRent,ZMediumValue,NMediumValue,entityid,Income Limits,Efficiency,OneBedroom,TwoBedroom,ThreeBedroom,FourBedroom,Zillow Ratio,NAR Ratio,ZH Ratio,NH Ratio
18081,2430,Farmington,CT,Hartford County,Farmington,2511.6203703703704,476566.77902922017,,,,,,,,,0.0052702380461487714,,,
53472,2433,Mustang,OK,Canadian County,Mustang,1630.388888888889,278441.77343495726,230300.0,4001799999,48850.0,886.0,961.0,1180.0,1575.0,1719.0,0.005855403335411309,0.007079413325613934,0.006173642621197967,0.0074641771602257925
31755,2434,Glen Cove,NY,Nassau County,Glen Cove,3734.805555555556,779374.7755439138,658700.0,3605999999,82450.0,1848.0,2241.0,2586.0,3352.0,3591.0,0.0047920534160848256,0.005669964408009042,0.004607539418367621,0.005451647183846971
55282,2435,Yelm,WA,Thurston County,Yelm,2526.8888888888887,488963.8462611444,451500.0,5306799999,58350.0,1393.0,1585.0,1843.0,2526.0,3095.0,0.005167844019983709,0.005596653131536852,0.006329711334827466,0.006854928017718715
47942,2438,Takoma Park,MD,Montgomery County,Takoma Park,1694.638888888889,694714.5218346664,615200.0,2403199999,81950.0,2012.0,2056.0,2314.0,2893.0,3413.0,0.0024393313161405203,0.00275461457881809,0.004912809352230948,0.00554778933680104
27127,2439,Smithfield,NC,Johnston County,Smithfield,1788.527777777778,293471.2565540722,267600.0,3700799999,38200.0,834.0,927.0,1216.0,1465.0,1728.0,0.00609438825041539,0.00668358661351935,0.0058881405296385995,0.006457399103139014
32178,2440,Jackson,GA,Butts County,Jackson,1855.0,288809.49618407653,227800.0,1303599999,39050.0,963.0,969.0,1156.0,1554.0,1848.0,0.006422918998541832,0.008143107989464443,0.006398681568358656,0.008112379280070237
45794,2442,Homewood,AL,Jefferson County,Homewood,1710.4417989417989,546382.6616712022,224900.0,0107399999,47950.0,998.0,1144.0,1267.0,1583.0,1791.0,0.003130483302142364,0.007605343703609599,0.0032779224628430356,0.007963539350822588
21161,2443,Warrensburg,MO,Johnson County,Warrensburg,980.3571428571428,262721.9167437495,221400.0,2900599999,38550.0,615.0,628.0,824.0,993.0,1190.0,0.003731539245023671,0.004427990708478513,0.004529504103613432,0.005374887082204155
35744,2444,Hartselle,AL,Morgan County,Hartselle,1550.0,241229.38209811292,193000.0,0105199999,41800.0,848.0,888.0,1055.0,1345.0,1665.0,0.006425419600708438,0.008031088082901554,0.006902144280760999,0.008626943005181346
12947,2445,New London,CT,New London County,New London,1653.3333333333333,316669.53285536985,,,,,,,,,0.005221005375621178,,,
41291,2446,Troy,MO,Lincoln County,Troy,1462.5,305450.35784736054,224800.0,2904999999,55700.0,1074.0,1183.0,1346.0,1756.0,2078.0,0.004788012069479518,0.006505782918149466,0.006803069456669017,0.009243772241992883
31814,2449,Graham,NC,Alamance County,Graham,1568.4444444444443,293688.44315521565,221200.0,3700199999,42500.0,869.0,1099.0,1217.0,1532.0,1806.0,0.005340504473359595,0.00709061683745228,0.006149373739727038,0.008164556962025317
24993,2451,Guthrie,OK,Logan County,Guthrie,1406.5,240783.10015196013,234300.0,4001199999,39150.0,678.0,694.0,910.0,1096.0,1439.0,0.005841356802501283,0.006002987622705932,0.005976333052825699,0.006141698676909945
25700,2452,Macungie,PA,Lehigh County,Macungie,2329.0,437197.3549010462,276100.0,4200399999,53650.0,998.0,1068.0,1280.0,1632.0,1759.0,0.00532711365677667,0.008435349511046722,0.004023354625277013,0.006370880115900036
3788,2461,Branson,MO,Taney County,Branson,1477.1666666666667,260600.7837463664,203800.0,2900399999,41700.0,710.0,789.0,1035.0,1315.0,1472.0,0.005668312448762016,0.007248119070984626,0.005648486465921937,0.0072227674190382726
20176,2462,Ridgewood,NJ,Bergen County,Ridgewood,3773.3333333333335,1182726.289768108,593200.0,3400399999,68550.0,1556.0,1807.0,2072.0,2550.0,3225.0,0.0031903690363331272,0.006360979995504608,0.002726750921070937,0.005436614969656102
37661,2464,Burlington,MA,Middlesex County,Burlington,3385.109956709957,878122.4730599035,687200.0,2501700380,82700.0,2263.0,2394.0,2837.0,3418.0,3761.0,0.003854940581254242,0.004925945804292719,0.00428300164884111,0.005472933643771828
56365,2465,Mercer Island,WA,King County,Mercer Island,2931.9809210526314,2293062.1621665084,811200.0,5302199999,52800.0,1101.0,1236.0,1503.0,2003.0,2318.0,0.0012786312422871547,0.0036143749026782933,0.001010875343130659,0.0028574950690335305
19966,2468,Pittsburg,KS,Crawford County,Pittsburg,974.7222222222222,135011.9329595569,122400.0,2003799999,42050.0,686.0,691.0,906.0,1269.0,1521.0,0.00721952645855535,0.007963416848220769,0.011265670868186285,0.012426470588235294
4242,2469,Crawfordsville,IN,Montgomery County,Crawfordsville,978.4444444444443,223513.10211818817,166300.0,1810599999,54200.0,958.0,1080.0,1223.0,1618.0,1926.0,0.004377570867980112,0.005883610610008685,0.008616944518006731,0.011581479254359591
52776,2472,King George,VA,King George County,King George,1869.7222222222224,463204.1921235616,395900.0,5109999999,67100.0,1072.0,1079.0,1337.0,1873.0,2245.0,0.004036496763231941,0.004722713367573181,0.004846674616021474,0.00567062389492296
28833,2473,East Chicago,IN,Lake County,East Chicago,1073.4722222222224,132295.9714524642,214700.0,1800399999,45000.0,943.0,991.0,1199.0,1512.0,1632.0,0.008114171659474423,0.004999870620504063,0.01233597653868395,0.00760130414531905
39109,2474,Inkster,MI,Wayne County,Inkster,1352.111111111111,111025.0035694384,170200.0,2601799999,41850.0,764.0,769.0,976.0,1305.0,1406.0,0.012178437898139403,0.00794424859642251,0.012663814049063688,0.00826086956521739
10128,2476,Anderson,CA,Shasta County,Anderson,1595.0,339797.986442203,347200.0,0608999999,48650.0,1151.0,1229.0,1613.0,2260.0,2709.0,0.004693965425458155,0.00459389400921659,0.007972383910699777,0.007802419354838709
43804,2477,Elk River,MN,Sherburne County,Elk River,1937.3333333333333,397024.9326116365,332700.0,2714199999,66200.0,1220.0,1381.0,1685.0,2244.0,2513.0,0.004879626376584269,0.005823063821260395,0.006329577297499793,0.007553351367598437
19465,2478,Morehead,KY,Rowan County,Morehead,1007.5,175331.65720072537,155900.0,2101799999,51200.0,799.0,982.0,1165.0,1583.0,1781.0,0.00574625265103484,0.0064624759461193075,0.010157891783119653,0.011423989737010904
12515,2479,Mahwah Township,NJ,Bergen County,Mahwah Township,2855.555555555555,705944.7356786452,593200.0,3400399999,68550.0,1556.0,1807.0,2072.0,2550.0,3225.0,0.004045012890152693,0.004813815838765265,0.004568346269909802,0.005436614969656102
21337,2480,Windsor,CO,Weld County,Windsor,2688.4150432900437,593452.6960902525,444500.0,0802999999,51000.0,810.0,816.0,1039.0,1421.0,1745.0,0.004530125250085963,0.006048177825174451,0.002940419702355889,0.0039257592800899885
31592,2482,Forest Park,GA,Clayton County,Forest Park,1374.6297619047618,174545.03164384057,194500.0,1300399999,38100.0,728.0,733.0,905.0,1155.0,1300.0,0.007875502092260615,0.007067505202595177,0.007447934712072769,0.006683804627249357
398967,2484,Londonderry,NH,Rockingham County,Londonderry,2532.5,612276.3343604294,461400.0,3301502340,70650.0,1346.0,1498.0,1963.0,2365.0,2603.0,0.004136204288616502,0.005488729952319029,0.004251348376414119,0.005641525791070655
30312,2485,Avon Park,FL,Highlands County,Avon Park,1335.5555555555557,211141.51249959544,177900.0,1204399999,35600.0,917.0,922.0,1061.0,1281.0,1418.0,0.006325404889567203,0.00750733870464056,0.006715874975096226,0.007970770095559304
29434,2486,Winterville,NC,Pitt County,Winterville,1680.5555555555557,278230.3088352294,194300.0,3714799999,41050.0,878.0,883.0,1096.0,1484.0,1840.0,0.006040159904184976,0.008649282324012124,0.006613226314929137,0.009469891919711785
124855,2487,Ives Estates,FL,Miami-Dade County,Ives Estates,2506.755723905724,364357.6353816297,425400.0,1208699999,61950.0,1711.0,1898.0,2329.0,3008.0,3527.0,0.006879931914367975,0.005892702689012046,0.009680049647665008,0.008291020216267042
396161,2488,Greater Landover,MD,Prince Georges County,Greater Landover,1586.7916666666667,331049.827690308,404300.0,2403399999,81950.0,2012.0,2056.0,2314.0,2893.0,3413.0,0.004793210972914585,0.003924787698903455,0.01030962626929022,0.008441751174870145
27322,2490,Sun City Center,FL,Hillsborough County,Sun City Center,2189.102564102564,288116.6773007381,333300.0,1205799999,52150.0,1566.0,1686.0,1978.0,2533.0,3082.0,0.007597972406913343,0.006567964488756567,0.01069705519608984,0.009246924692469247
55827,2492,Horn Lake,MS,DeSoto County,Horn Lake,1569.6626984126983,200667.84645622355,248700.0,2800999999,34550.0,807.0,843.0,933.0,1242.0,1242.0,0.007822193371448407,0.006311470439938473,0.006189332381513085,0.004993968636911942
25548,2495,Lemont,IL,Cook County,Lemont,2760.0,558741.2837223384,305200.0,1700799999,43300.0,810.0,900.0,1181.0,1561.0,1603.0,0.004939674372390851,0.009043250327653997,0.0028689485575878744,0.005252293577981651
53018,2497,Lodi,NJ,Bergen County,Lodi,2291.611111111111,615136.2138644682,593200.0,3400399999,68550.0,1556.0,1807.0,2072.0,2550.0,3225.0,0.003725371811089661,0.0038631340376114476,0.005242741245454553,0.005436614969656102
48521,2498,Wilsonville,OR,Clackamas County,Wilsonville,1937.330808080808,641927.0402766465,577900.0,4100599999,62050.0,1628.0,1750.0,1997.0,2739.0,3217.0,0.0030179922117720592,0.003352363398651684,0.005011472952772941,0.005566707042740959
51858,2500,El Cerrito,CA,Contra Costa County,El Cerrito,2610.992063492064,1118779.4426554218,830800.0,0601399999,79900.0,1937.0,2201.0,2682.0,3432.0,4077.0,0.002333786235198313,0.0031427444192249207,0.003644149905296119,0.004907318247472316
18357,2501,Grandview,MO,Jackson County,Grandview,1620.428571428571,217495.2059690147,213300.0,2900599999,38550.0,615.0,628.0,824.0,993.0,1190.0,0.007450410523804484,0.007596945951376329,0.005471384965466929,0.005578996718237224
4131,2506,Cliffside Park,NJ,Bergen County,Cliffside Park,3174.583333333333,625334.1665309682,593200.0,3400399999,68550.0,1556.0,1807.0,2072.0,2550.0,3225.0,0.005076619035457932,0.005351623960440548,0.005157242595412048,0.005436614969656102
7892,2507,Westport,CT,Fairfield County,Westport,5520.666666666667,1910432.8244605549,,,,,,,,,0.002889746551661939,,,
54154,2508,River Falls,WI,Pierce County,River Falls,1745.2777777777776,410503.7857070018,308600.0,5509399999,66200.0,1220.0,1381.0,1685.0,2244.0,2513.0,0.004251550993060693,0.0056554691438035565,0.006121746223781869,0.008143227478937136
13105,2509,Onalaska,WI,La Crosse County,Onalaska,1402.2222222222224,358730.9026891298,243200.0,5506399999,53700.0,821.0,912.0,1197.0,1579.0,1990.0,0.003908841451101202,0.005765716374269007,0.005547333628306064,0.008182565789473684
6835,2512,Rosemount,MN,Dakota County,Rosemount,2289.083333333333,436734.4140293616,362100.0,2700399999,66200.0,1220.0,1381.0,1685.0,2244.0,2513.0,0.00524136239279609,0.006321688299733038,0.005754069107618003,0.006940071803369235
6695,2514,Reading,MA,Middlesex County,Reading,2854.8888888888887,914642.0929516264,687200.0,2501700380,82700.0,2263.0,2394.0,2837.0,3418.0,3761.0,0.00312131806625685,0.00415437847626439,0.004111990940481362,0.005472933643771828
6055,2515,Morton Grove,IL,Cook County,Morton Grove,2343.944444444445,426251.2314958716,305200.0,1700799999,43300.0,810.0,900.0,1181.0,1561.0,1603.0,0.005498974011684812,0.0076800276685597794,0.003760692947148765,0.005252293577981651
16535,2517,Oak Forest,IL,Cook County,Oak Forest,2043.055555555556,293601.11145940056,305200.0,1700799999,43300.0,810.0,900.0,1181.0,1561.0,1603.0,0.006958609745719821,0.006694153196446776,0.0054597885955948245,0.005252293577981651
396091,2519,Chevy Chase,MD,Montgomery County,Chevy Chase,2681.9953703703704,1244199.976014875,615200.0,2403199999,81950.0,2012.0,2056.0,2314.0,2893.0,3413.0,0.0021555983138343234,0.004359550341954438,0.0027431281673318372,0.00554778933680104
13032,2520,North Potomac,MD,Montgomery County,North Potomac,3561.944444444445,915525.909693686,615200.0,2403199999,81950.0,2012.0,2056.0,2314.0,2893.0,3413.0,0.0038905992793106096,0.005789896691229592,0.00372791197262993,0.00554778933680104
33337,2521,Parrish,FL,Manatee County,Parrish,2688.833333333333,435190.2705406754,359800.0,1208199999,53800.0,1266.0,1580.0,1846.0,2425.0,2903.0,0.006178523545558033,0.007473133222160458,0.006670645454443056,0.008068371317398555
398779,2522,Hudson,NH,Hillsborough County,Hudson,2450.0,541092.2726485963,385500.0,3301101300,73400.0,1458.0,1621.0,2126.0,2824.0,2999.0,0.004527878374620798,0.00635538261997406,0.005542492753260316,0.0077795071335927364
3792,2524,Breaux Bridge,LA,Saint Martin Parish,Breaux Bridge,1600.0,181673.61145603735,,2209999999,42350.0,740.0,930.0,1052.0,1322.0,1736.0,0.0088070027736922,,0.009555598009456037,
14500,2525,Waukee,IA,Dallas County,Waukee,1598.618253968254,353699.4361634385,333400.0,1900399999,46950.0,679.0,703.0,922.0,1147.0,1222.0,0.004519708233941204,0.004794895782748212,0.0034549107944727812,0.003665266946610678
40681,2527,Saginaw,TX,Tarrant County,Saginaw,2056.973015873016,304822.82226075773,294100.0,4800799999,39700.0,969.0,976.0,1280.0,1670.0,1914.0,0.006748093861926776,0.006994127901642352,0.006279057407199935,0.006507990479428766
5236,2528,Hummelstown,PA,Dauphin County,Hummelstown,2202.777777777778,380037.0572027333,222300.0,4204399999,52700.0,953.0,1114.0,1371.0,1763.0,1818.0,0.0057962183845737215,0.0099090318388564,0.004783744020600012,0.008178137651821862
35591,2529,Lathrop,CA,San Joaquin County,Lathrop,3080.524470899471,663335.4565877271,494500.0,0607799999,52300.0,1248.0,1363.0,1736.0,2433.0,2915.0,0.004643991875160781,0.006229574258644026,0.004394458295648918,0.005894843276036401
44331,2532,Brookings,SD,Brookings County,Brookings,1277.6064814814815,315152.8959721929,246300.0,4601199999,56650.0,761.0,765.0,923.0,1293.0,1550.0,0.0040539258810879195,0.005187196433136344,0.0049182476817118065,0.006293138449045879
11144,2533,Dover,NJ,Morris County,Dover,2190.0,516509.3981363492,557000.0,3402199999,63450.0,1391.0,1605.0,2028.0,2443.0,2747.0,0.004240000294093157,0.003931777378815081,0.005318393062956119,0.004931777378815081
53547,2534,New Philadelphia,OH,Tuscarawas County,New Philadelphia,1150.0,204681.4817717484,176800.0,3909599999,47400.0,745.0,805.0,1056.0,1371.0,1440.0,0.00561848580558171,0.006504524886877828,0.00703532135655449,0.008144796380090498
23202,2535,Northfield,MN,Rice County,Northfield,1652.5,396312.147490219,298500.0,2710399999,52350.0,963.0,969.0,1174.0,1645.0,1971.0,0.004169693032285325,0.005536013400335008,0.004973352476026853,0.006603015075376885
5265,2537,Imperial Beach,CA,San Diego County,Imperial Beach,3014.722222222222,823791.1650061207,791600.0,0606999999,66800.0,1799.0,1999.0,2623.0,3655.0,4046.0,0.003659570957160997,0.003808390882039189,0.0049114389324264466,0.005111167256189995
4974,2538,Greenbelt,MD,Prince Georges County,Greenbelt,2333.979797979798,292564.02290773054,404300.0,2403399999,81950.0,2012.0,2056.0,2314.0,2893.0,3413.0,0.007977671946068002,0.005772890917585451,0.01166582263286829,0.008441751174870145
50009,2540,Walker,MI,Kent County,Walker,1472.4666666666665,349544.127410613,265700.0,2604199999,40950.0,640.0,711.0,933.0,1231.0,1567.0,0.004212534416110917,0.005541839166980303,0.004482981910204515,0.005897628904779827
45263,2542,Ferndale,WA,Whatcom County,Ferndale,2151.472222222222,620180.9703042387,536100.0,5307399999,54200.0,1348.0,1381.0,1642.0,2301.0,2757.0,0.0034691038990873686,0.004013191983253539,0.004445476614104289,0.005142697257974258
43240,2543,Round Lake Beach,IL,Lake County,Round Lake Beach,1994.4444444444448,246523.2844934565,326600.0,1702399999,45900.0,635.0,747.0,926.0,1181.0,1228.0,0.008090288300930793,0.006106688439817651,0.004981273888684519,0.0037599510104102877
48098,2544,University Park,TX,Dallas County,University Park,4551.132936507936,2311885.974072922,277900.0,4805999999,43650.0,944.0,950.0,1207.0,1571.0,1899.0,0.001968580192772251,0.016376872747419707,0.0008214072931349949,0.006833393306944944
11575,2546,Gardner,KS,Johnson County,Gardner,1717.065079365079,345789.3562334621,366000.0,2000399999,42550.0,625.0,711.0,872.0,1051.0,1251.0,0.004965638902447276,0.004691434643073987,0.003617809448002149,0.003418032786885246
38008,2547,Coos Bay,OR,Coos County,Coos Bay,1491.6666666666667,330183.041445168,302800.0,4101199999,41550.0,845.0,898.0,1148.0,1609.0,1928.0,0.004517696184933777,0.004926243945398503,0.005839185415342338,0.006367239101717305
51291,2548,Carteret,NJ,Middlesex County,Carteret,2348.0925925925926,543686.9641079112,439300.0,3401399999,67650.0,1551.0,1768.0,2140.0,2695.0,3065.0,0.004318831878644311,0.005345077606630076,0.005637435146213396,0.006977008877760073
42816,2550,Menomonie,WI,Dunn County,Menomonie,990.5,304867.7344919472,226200.0,5502599999,64900.0,1080.0,1282.0,1472.0,1935.0,2161.0,0.0032489499147905503,0.004378868258178603,0.007088319804000383,0.009553492484526967
775810,2552,Dakota Ridge,CO,Jefferson County,Dakota Ridge,2271.705687830688,621153.441938214,604400.0,0805999999,70050.0,1639.0,1789.0,2140.0,2794.0,3127.0,0.0036572375430170344,0.0037586129844981602,0.005034182842556062,0.005173726009265387
47384,2553,Ridgeland,MS,Madison County,Ridgeland,1381.9388888888889,279037.20151023334,286300.0,2800199999,34550.0,807.0,843.0,933.0,1232.0,1237.0,0.004952525618123389,0.004826890984592696,0.004433100652188968,0.004320642682500873
54201,2554,Romulus,MI,Wayne County,Romulus,1272.4444444444443,206222.04176052831,170200.0,2601799999,41850.0,764.0,769.0,976.0,1305.0,1406.0,0.0061702640201867845,0.00747617182399791,0.0068178938972619256,0.00826086956521739
12202,2555,Kings Mountain,NC,Cleveland County,Kings Mountain,1766.5,237102.72929152852,180200.0,3704599999,38300.0,705.0,709.0,930.0,1303.0,1397.0,0.007450357089006801,0.00980299667036626,0.005891960856689782,0.007752497225305216
45065,2556,Easton,MA,Bristol County,Easton,2955.555555555555,685356.3104511657,421800.0,2500500520,59800.0,1081.0,1177.0,1448.0,1745.0,2088.0,0.004312436480828391,0.007007007007007006,0.003046590464200268,0.0049502133712660025
28063,2557,Yucca Valley,CA,San Bernardino County,Yucca Valley,1890.9354978354977,366187.9021903815,475000.0,0606999999,66800.0,1799.0,1999.0,2623.0,3655.0,4046.0,0.005163839347298803,0.003980916837548416,0.011048972333052336,0.008517894736842105
52961,2559,Lillington,NC,Harnett County,Lillington,1602.3333333333333,280607.9363995765,220700.0,3703199999,48350.0,923.0,929.0,1219.0,1584.0,2002.0,0.0057102210076184845,0.0072602325932638575,0.007134509542699526,0.009071137290439511
16675,2560,Aberdeen,MD,Harford County,Aberdeen,1918.7079365079364,343386.6232690385,367300.0,2402599999,65150.0,1407.0,1604.0,1965.0,2529.0,2826.0,0.005587602447182855,0.00522381687042727,0.008229790587345825,0.007693983120065342
10965,2561,Cottonwood,AZ,Yavapai County,Cottonwood,1839.1666666666667,397986.2697788044,392900.0,0402599999,45300.0,1101.0,1293.0,1606.0,2216.0,2548.0,0.00462118119725299,0.004681004496479172,0.00640223091468996,0.006485110715194706
48589,2562,Wyandotte,MI,Wayne County,Wyandotte,1221.6666666666667,191716.52657162843,170200.0,2601799999,41850.0,764.0,769.0,976.0,1305.0,1406.0,0.006372255373666141,0.007177830003916961,0.007333744383662696,0.00826086956521739
44131,2563,Benicia,CA,Solano County,Benicia,2534.3888888888887,785822.1267579799,589600.0,0601199999,48000.0,915.0,921.0,1208.0,1625.0,1631.0,0.0032251432004655658,0.004298488617518468,0.002075533310227495,0.002766282225237449
117769,2565,Rosemont,CA,Sacramento County,Rosemont,1999.4666666666665,468063.2981473605,498900.0,0606799999,64300.0,1679.0,1777.0,2206.0,2992.0,3455.0,0.0042717869027132606,0.004007750384178526,0.007381480269175605,0.006925235518139908
41884,2567,Dedham,MA,Norfolk County,Dedham,2995.2916666666665,765483.9195176208,649400.0,2502102935,65700.0,1607.0,1652.0,2155.0,2730.0,2953.0,0.003912938717973575,0.004612398624371215,0.0038576904422249255,0.004547274407145057
399034,2567,Yarmouth,MA,Barnstable County,Yarmouth,2800.0,604879.9704118817,575900.0,2500500520,59800.0,1081.0,1177.0,1448.0,1745.0,2088.0,0.004629017552182117,0.004861955200555652,0.0034519245174843786,0.003625629449557215
55288,2569,Yorkville,IL,Kendall County,Yorkville,2411.25,399941.0034911867,298900.0,1704599999,43300.0,597.0,743.0,870.0,1187.0,1325.0,0.006029014226977443,0.008067079290732686,0.0033129886369082893,0.004432920709267313
40417,2571,Portland,TN,Sumner County,Portland,1773.5,333809.82357567403,364000.0,4712399999,39800.0,661.0,736.0,899.0,1251.0,1285.0,0.005312905357316278,0.004872252747252747,0.003849497256358284,0.00353021978021978
6876,2573,Sachse,TX,Dallas County,Sachse,1636.3386437908496,445206.1234194169,277900.0,4805999999,43650.0,944.0,950.0,1207.0,1571.0,1899.0,0.003675463021988353,0.0058882282971962924,0.004265439984101482,0.006833393306944944
48964,2575,Alton,IL,Madison County,Alton,1011.3333333333334,103349.77856180898,167900.0,1700199999,46550.0,669.0,749.0,975.0,1261.0,1319.0,0.009785539431306079,0.006023426642842962,0.012762485013077834,0.007855866587254318
54352,2577,Seal Beach,CA,Orange County,Seal Beach,3240.9166666666665,795711.9040514947,915500.0,0600399999,57700.0,1003.0,1101.0,1445.0,2025.0,2396.0,0.004072977481127302,0.0035400509739668667,0.0030111400719285233,0.002617149098853086
9366,2578,Seymour,TN,Sevier County,Seymour,1682.1666666666667,368134.0275798021,259500.0,4715599999,40000.0,849.0,955.0,1149.0,1505.0,1523.0,0.004569440857520339,0.006482337829158639,0.0041370802096523185,0.005868978805394991
52182,2579,Gatesville,TX,Coryell County,Gatesville,1262.5,239339.63365984688,177400.0,4802799999,41100.0,924.0,930.0,1172.0,1631.0,1968.0,0.00527493077805193,0.007116685456595265,0.008222624769272236,0.011093573844419391
32680,2580,Manvel,TX,Brazoria County,Manvel,2251.0,446647.7637046427,276800.0,4801999999,48300.0,1116.0,1231.0,1501.0,1907.0,2243.0,0.005039765522006579,0.008132225433526012,0.005021854316242007,0.008103323699421966
23664,2584,Belmont,NC,Gaston County,Belmont,2286.902777777778,425534.316970612,235000.0,3700799999,38200.0,834.0,927.0,1216.0,1465.0,1728.0,0.005374191191108366,0.009731501182033097,0.004060777077396882,0.0073531914893617024
29538,2586,Soddy-Daisy,TN,Hamilton County,Soddy-Daisy,1562.6666666666667,364852.0320431288,282100.0,4706399999,37800.0,820.0,825.0,1069.0,1402.0,1751.0,0.004283014837318887,0.00553940682972941,0.00479920583200429,0.006207018787663949
45750,2588,Hillsborough,NC,Orange County,Hillsborough,1545.159523809524,485581.556288843,428500.0,3704199999,38200.0,854.0,860.0,1128.0,1360.0,1696.0,0.0031820803401569116,0.003605973217758516,0.003492719148894429,0.003957992998833139
50786,2590,Athens,TN,McMinn County,Athens,960.0,254654.37430298165,190400.0,4701599999,57400.0,1589.0,1650.0,1827.0,2308.0,2840.0,0.00376981547097956,0.005042016806722689,0.011152370768314532,0.014915966386554623
13967,2591,Spring Lake,NC,Harnett County,Spring Lake,1479.6425234441604,252387.41433348836,220700.0,3703199999,48350.0,923.0,929.0,1219.0,1584.0,2002.0,0.005862584421460322,0.006704315919547623,0.00793224973316097,0.009071137290439511
23504,2592,Aptos,CA,Santa Cruz County,Aptos,4145.277777777778,1360062.2564932893,1015200.0,0608399999,88250.0,2381.0,2688.0,3028.0,4011.0,4468.0,0.0030478588446868145,0.0040832129410734615,0.00328514373416997,0.004401103230890465
39616,2593,Maplewood,NJ,Essex County,Maplewood,2613.8888888888887,934850.44664197,494400.0,3401399999,67650.0,1551.0,1768.0,2140.0,2695.0,3065.0,0.0027960503182922034,0.005286992089176555,0.003278599278643589,0.006199433656957929
33369,2594,Peekskill,NY,Westchester County,Peekskill,2831.6666666666665,506894.7911744152,638400.0,3611999999,85000.0,2406.0,2511.0,2780.0,3465.0,3738.0,0.005586300581440244,0.004435568086883876,0.007374311326694631,0.005855263157894737
12114,2595,Jefferson,GA,Jackson County,Jefferson,1796.8703703703704,417148.93813018274,312700.0,1300399999,38100.0,728.0,733.0,905.0,1155.0,1300.0,0.004307503162838228,0.005746307548354239,0.003116392926294108,0.004157339302846178
29706,2597,Haslet,TX,Tarrant County,Haslet,2288.214285714286,395784.0823741881,294100.0,4800799999,39700.0,969.0,976.0,1280.0,1670.0,1914.0,0.005781471230444603,0.0077803953951522805,0.004835970129264667,0.006507990479428766
7486,2599,Tullahoma,TN,Coffee County,Tullahoma,1258.888888888889,292425.8980340489,227300.0,4702999999,37450.0,714.0,719.0,899.0,1148.0,1192.0,0.004304984262174716,0.005538446497531407,0.0040762463516867044,0.005244170699516058
20578,2600,South Plainfield,NJ,Middlesex County,South Plainfield,2632.3888888888887,592468.9719332679,439300.0,3401399999,67650.0,1551.0,1768.0,2140.0,2695.0,3065.0,0.0044430831209594296,0.005992235121531729,0.005173266694454377,0.006977008877760073
37737,2603,Canton,MA,Norfolk County,Canton,2776.833333333333,799682.1383719583,649400.0,2502102935,65700.0,1607.0,1652.0,2155.0,2730.0,2953.0,0.003472421353547523,0.004275998357458166,0.0036927172163828716,0.004547274407145057
25717,2605,Manahawkin,NJ,Ocean County,Manahawkin,2974.1666666666665,581961.5239486432,366600.0,3400799999,59700.0,1372.0,1512.0,1802.0,2171.0,2468.0,0.005110589865953286,0.008112838697945081,0.00424083018969102,0.006732133115111839
11311,2605,Elmwood Park,IL,Cook County,Elmwood Park,2188.888888888889,347010.06456818286,305200.0,1700799999,43300.0,810.0,900.0,1181.0,1561.0,1603.0,0.006307854187493751,0.007171981942624145,0.004619462556496058,0.005252293577981651
397306,2607,Marshfield,MA,Plymouth County,Marshfield,2892.8571428571427,787199.2232982985,513000.0,2502300170,65700.0,1607.0,1652.0,2155.0,2730.0,2953.0,0.003674872963843021,0.005639097744360902,0.003751274026449338,0.005756335282651072
29671,2607,Roselle,IL,DuPage County,Roselle,2247.619047619048,377439.0480902739,374100.0,1704399999,59950.0,1458.0,1560.0,1761.0,2262.0,2657.0,0.005954919235281333,0.006008070162039691,0.007039547215487128,0.007102379043036621
36864,2609,Crofton,MD,Anne Arundel County,Crofton,2473.912037037037,500155.90796612535,450300.0,2400399999,65150.0,1407.0,1604.0,1965.0,2529.0,2826.0,0.0049462817446207005,0.00549391969139915,0.005650238165718918,0.006275816122584943
33518,2612,Pottsville,PA,Schuylkill County,Pottsville,1315.8333333333333,150349.31963266773,140400.0,4210799999,42900.0,718.0,731.0,951.0,1244.0,1306.0,0.0087518409564351,0.009372032288698954,0.008686437711795496,0.009301994301994302
34004,2615,Simsbury,CT,Hartford County,Simsbury,2655.672222222222,528821.2593352384,,,,,,,,,0.005021871143305716,,,
47272,2616,Radford,VA,Pulaski County,Radford,1331.6666666666667,265812.4382833725,182500.0,5115599999,42850.0,726.0,827.0,916.0,1250.0,1538.0,0.005009798169215196,0.0072968036529680366,0.005786034731604234,0.008427397260273972
43788,2617,Deridder,LA,Beauregard Parish,Deridder,1292.361111111111,180057.74493415558,,2201199999,42500.0,677.0,765.0,974.0,1216.0,1610.0,0.007177481377342075,,0.008941575940478166,
28341,2618,Burlington,KY,Boone County,Burlington,2204.333333333333,320240.3344381352,253200.0,2101399999,35450.0,637.0,783.0,867.0,1189.0,1336.0,0.006883371943764852,0.00870589784096893,0.0041718667398472,0.0052764612954186415
4736,2618,Floresville,TX,Wilson County,Floresville,2495.0,361177.1254521849,286300.0,4805199999,44250.0,1034.0,1089.0,1206.0,1690.0,1863.0,0.006907967930904598,0.00871463499825358,0.005158133970050207,0.00650716032134125
